,dt,dt_period,open,close,high,low,vol,turnover,m1,m2,macd_buy_signal,macd_sell_signal,jw,jw_buy_signal,jw_sell_signal,R6,duanxian,duanxian_buy_signal,duanxian_sell_signal,xcci,dcci,long_start,long_end,short_start,short_end,long_buy,long_sell,short_buy,short_sell,profit_rate
399,2023-02-09 09:31:00-05:00,20230209093100,24.912,23.182,24.947,22.811,197598416,4919263232.0,-0.681,0.996,False,True,93.14314263539114,False,False,65.94128022635782,-0.0849666459026821,False,True,11.997734571199127,124.37068551365446,False,False,False,False,0,0,0,0,0.0
400,2023-02-10 09:31:00-05:00,20230210093100,22.622,22.682,23.162,22.1,183931680,4350154752.0,-0.635,0.902,False,True,92.28420075916505,False,False,64.72859317087173,-1.2126870554860858,False,True,-1.9031569569978601,90.36200461027579,False,False,False,False,0,0,0,0,0.0
401,2023-02-13 09:31:00-05:00,20230213093100,23.002,23.812,23.947,22.712,139869856,3422034176.0,-0.577,0.875,False,True,93.31387899019117,False,False,64.63271398702017,-0.09587918385156513,False,True,10.481194145586741,111.60013088738762,False,False,False,False,0,0,0,0,0.0
402,2023-02-14 09:31:00-05:00,20230214093100,23.397,24.352,24.622,22.931,255737200,6363658240.0,-0.514,0.871,False,True,95.0432763590921,False,False,65.6468683491883,1.014154362168128,True,False,17.907049049804186,121.92259162018448,False,False,False,False,0,0,0,0,0.0
403,2023-02-15 09:31:00-05:00,20230215093100,23.882,24.922,25.172,23.734,138652608,3501233920.0,-0.447,0.886,False,False,97.44555411201821,False,False,67.75945397630066,2.1125856271123666,True,False,27.897908730376898,135.24923749699934,False,False,False,False,0,0,0,0,0.0
404,2023-02-16 09:31:00-05:00,20230216093100,23.692,23.432,25.122,23.082,194496496,4861311488.0,-0.403,0.809,False,True,97.00710292852834,False,False,68.33797328496996,0.5785193086692999,True,False,17.8990072364333,109.76518270541725,False,False,False,False,0,0,0,0,0.0
405,2023-02-17 09:31:00-05:00,20230217093100,22.892,22.902,23.062,22.165,194902416,4611886592.0,-0.369,0.711,False,True,95.64050284137856,False,False,67.75092645723427,-0.5870468277356906,False,True,1.2316518829610361,74.58672988821777,False,False,False,False,0,0,0,0,0.0
406,2023-02-21 09:31:00-05:00,20230221093100,21.962,21.212,22.442,21.152,150468752,3428365312.0,-0.359,0.537,False,True,91.51473567083403,False,True,64.75260301353687,-2.9983234436974016,False,True,-14.83594712839956,44.58251764035789,False,False,False,False,0,0,0,0,0.0
407,2023-02-22 09:31:00-05:00,20230222093100,21.312,21.232,21.707,20.861,167338752,3772335360.0,-0.349,0.396,False,True,87.7923133874504,False,False,61.23425297606467,-3.518350037472203,False,True,-19.279479908271117,36.395480009839396,False,False,False,False,0,0,0,0,0.0
408,2023-02-23 09:31:00-05:00,20230223093100,22.047,21.792,22.092,20.822,179769952,4074540288.0,-0.331,0.31,False,True,85.33987978176158,False,False,58.55819907800631,-2.676053898058356,False,True,-14.001697023433675,44.75960489896513,False,False,False,False,0,0,0,0,0.0
409,2023-02-24 09:31:00-05:00,20230224093100,20.612,20.632,21.462,20.217,172781808,3739684864.0,-0.331,0.179,False,True,81.15554475162551,False,False,55.08970712270255,-3.4684919553037616,False,True,-25.547015634653658,23.361023987645154,False,False,False,False,0,0,0,0,0.0
410,2023-02-27 09:31:00-05:00,20230227093100,21.342,21.102,21.652,20.912,138754368,3079614976.0,-0.323,0.099,False,True,78.15672256354691,False,False,52.34703297937449,-2.7426741433280597,False,True,-17.64200398396631,34.776892381219646,False,False,False,False,0,0,0,0,0.0
411,2023-02-28 09:31:00-05:00,20230228093100,20.942,20.992,21.572,20.642,127315776,2801663744.0,-0.317,0.029,False,True,75.2541117036387,False,False,49.02612103895906,-3.320911940415428,False,True,-19.261948888992688,29.664540943455147,False,False,False,False,0,0,0,0,0.0
412,2023-03-01 09:31:00-05:00,20230301093100,20.922,20.452,21.412,20.242,154386880,3327571712.0,-0.319,-0.054,False,False,71.7262324718822,False,False,45.13968126480174,-3.8864397741573242,False,True,-24.353316536577356,19.27452224489855,False,False,False,False,0,0,0,0,0.0
413,2023-03-02 09:31:00-05:00,20230302093100,19.872,20.972,21.152,19.781,159491952,3390866688.0,-0.313,-0.09,False,False,69.41763201241163,False,False,41.54278547733628,-3.5968957874654564,False,True,-24.525226925301276,17.0462794731035,False,False,False,False,0,0,0,0,0.0
414,2023-03-03 09:31:00-05:00,20230303093100,21.362,22.322,22.482,20.982,151676608,3462114048.0,-0.289,-0.047,False,False,69.58695058099543,False,False,40.38750122390081,-1.1552842534354681,False,True,-0.9537433878471143,50.17367764991161,False,False,False,False,0,0,0,0,0.0
415,2023-03-06 09:31:00-05:00,20230306093100,22.622,22.422,23.333,22.262,151849872,3623613184.0,-0.265,-0.008,False,False,69.88009532528011,False,False,40.382301524324276,-0.005199699576536432,False,True,13.966125967430235,68.96678188888566,False,False,False,False,0,0,0,0,0.0
416,2023-03-07 09:31:00-05:00,20230307093100,22.417,21.542,22.742,21.392,176331488,4048168192.0,-0.254,-0.023,False,False,68.64797435241228,False,False,39.502624145881086,-0.8796773784431906,False,True,1.2042474052647387,47.55487225563272,False,False,False,False,0,0,0,0,0.0
417,2023-03-08 09:31:00-05:00,20230308093100,21.612,21.852,21.992,21.212,145492832,3293588736.0,-0.239,-0.019,False,False,68.04471566492266,False,False,38.92642273699698,-0.5762014088841028,False,True,-1.0439047298005046,40.80313751488143,False,False,False,False,0,0,0,0,0.0
418,2023-03-09 09:31:00-05:00,20230309093100,21.972,20.642,22.561,20.362,196833664,4436413952.0,-0.242,-0.078,False,False,65.46695918134088,False,False,36.593268112567614,-2.333154624429369,False,True,-9.053191559485672,26.6129372790333,False,False,False,False,0,0,0,0,0.0
419,2023-03-10 09:31:00-05:00,20230310093100,20.682,19.742,21.162,19.482,314857632,6681754624.0,-0.256,-0.17,False,False,61.65110366146487,False,False,32.11861814800258,-4.474649964565032,False,True,-29.08870766860307,-2.77010396649809,False,False,False,False,0,0,0,0,0.0
420,2023-03-13 09:31:00-04:00,20230313093100,19.332,20.192,20.982,18.932,329540736,7055706624.0,-0.263,-0.215,False,False,58.99202628363682,False,False,26.52143317199399,-5.597184976008592,False,True,-29.785337056437108,-7.012178516024439,False,False,False,False,0,0,0,0,0.0
421,2023-03-14 09:31:00-04:00,20230314093100,20.982,21.642,21.769,20.292,217162928,4843369472.0,-0.249,-0.173,False,False,57.81735467157898,False,False,23.722224153351988,-2.799209018642003,False,True,-1.4779155849556933,24.848945740583865,False,False,False,False,0,0,0,0,0.0
422,2023-03-15 09:31:00-04:00,20230315093100,21.032,21.972,22.212,20.402,274559456,6164186624.0,-0.232,-0.121,False,False,57.40672337336528,False,False,22.80125966623548,-0.9209644871165068,False,True,7.845552253026436,31.49265379095646,False,False,False,False,0,0,0,0,0.0
423,2023-03-16 09:31:00-04:00,20230316093100,21.742,23.802,23.882,21.602,229016400,5519211520.0,-0.191,0.017,False,False,60.14500635756721,False,False,26.084604695256232,3.283345029020751,True,False,49.00039028772459,75.13111018876404,False,False,False,False,0,0,0,0,0.0
424,2023-03-17 09:31:00-04:00,20230317093100,23.792,23.432,24.352,22.982,201770288,4960508928.0,-0.157,0.104,False,False,61.697221510057815,False,False,29.9031719537533,3.818567258497069,True,False,65.06562439665701,87.96136907838832,False,False,False,False,0,0,0,0,0.0
425,2023-03-20 09:31:00-04:00,20230320093100,23.292,23.692,23.771,22.722,164177968,3991998720.0,-0.122,0.185,False,False,63.59243929591783,False,False,34.11659863425368,4.213426680500376,True,False,63.140963026052624,80.34069568139905,False,False,False,False,0,0,0,0,0.0
426,2023-03-21 09:31:00-04:00,20230321093100,24.172,24.742,24.852,23.712,135145136,3410122752.0,-0.074,0.3,False,False,67.52704363844994,False,False,40.00363758757425,5.88703895332057,True,False,93.41537779256062,111.23582516335055,False,False,False,False,0,0,0,0,0.0
427,2023-03-22 09:31:00-04:00,20230322093100,24.722,23.692,25.952,23.562,237918080,6184077824.0,-0.043,0.331,False,False,68.76376430098716,False,False,43.891856232648806,3.8882186450745593,True,False,95.81777173413981,108.35702747769378,False,False,False,False,0,0,0,0,0.0
428,2023-03-23 09:31:00-04:00,20230323093100,24.607,24.572,25.612,23.907,196497152,5038215168.0,-0.002,0.396,False,False,71.73671712068814,False,False,48.33361963696902,4.441763404320213,True,False,107.91635959432261,115.32100950905956,False,False,False,False,0,0,0,0,0.0
429,2023-03-24 09:31:00-04:00,20230324093100,24.452,24.832,25.012,23.862,169794704,4284254464.0,0.04,0.456,False,False,74.81549657227916,False,False,53.482554516005166,5.1489348790361475,True,False,107.36089774630047,107.88143075502661,True,False,False,False,1,0,0,0,-0.03825708762886593
430,2023-03-27 09:31:00-04:00,20230327093100,24.997,24.302,25.252,24.081,136795568,3482632960.0,0.073,0.469,False,False,75.68212388673537,False,False,57.38009577214875,3.897541256143583,True,False,108.6296927698032,104.24257379914442,False,False,False,False,0,0,0,0,0.0
431,2023-03-28 09:31:00-04:00,20230328093100,24.147,23.882,24.272,23.302,118020736,2892496128.0,0.098,0.451,False,False,75.35453953489093,False,False,59.605194867286016,2.225099095137267,True,False,89.57467804061724,75.3918699322176,False,True,False,False,0,1,0,0,0.0
432,2023-03-29 09:31:00-04:00,20230329093100,24.772,25.242,25.372,24.422,119365272,3092324864.0,0.14,0.502,False,False,78.49472870871062,False,False,63.66693753037379,4.06174266308777,True,False,125.2131042782257,115.6563494093746,True,False,False,False,1,0,0,0,0.025354567783852255
433,2023-03-30 09:31:00-04:00,20230330093100,25.832,25.952,26.082,25.362,130149968,3463037952.0,0.189,0.572,False,False,83.05560337723757,False,False,69.09376613360102,5.426828603227236,True,False,148.31841088429675,139.6095868576091,False,False,False,False,0,0,0,0,0.0
434,2023-03-31 09:31:00-04:00,20230331093100,26.012,27.272,27.392,25.822,127022072,3515982336.0,0.253,0.688,False,False,87.83915012475867,False,False,74.58624801258152,5.492481878980499,True,False,177.785272051127,170.33247017959835,False,False,False,False,0,0,0,0,0.0
435,2023-04-03 09:31:00-04:00,20230403093100,26.692,27.072,27.117,26.354,125116328,3447255808.0,0.31,0.758,False,False,91.60209557514696,False,False,79.27454272914929,4.688294716567768,True,False,177.02993525641412,163.9562253737055,False,False,False,False,0,0,0,0,0.0
436,2023-04-04 09:31:00-04:00,20230404093100,27.172,26.792,27.592,26.432,116090392,3222192384.0,0.36,0.789,False,False,93.85797034632259,False,False,82.45606763472296,3.181524905573667,True,False,178.85522081880484,160.7567486237812,False,False,False,False,0,0,0,0,0.0
437,2023-04-05 09:31:00-04:00,20230405093100,26.482,25.902,26.852,25.427,129137040,3447249664.0,0.395,0.757,False,False,93.84525368140267,False,False,83.3350385666723,0.8789709319493397,True,False,153.79319486327682,124.28738742593114,False,False,False,False,0,0,0,0,0.0
438,2023-04-06 09:31:00-04:00,20230406093100,25.472,26.442,26.568,25.13,120960304,3257778688.0,0.435,0.75,False,False,94.96648300896263,False,False,84.15267988810818,0.817641321435886,True,False,154.88185979072907,119.50005104162585,False,False,False,False,0,0,0,0,0.0
439,2023-04-10 09:31:00-04:00,20230410093100,25.652,26.382,26.442,25.192,118528800,3155690752.0,0.471,0.731,False,False,95.77414021633732,False,False,84.74375720433454,0.591077316226361,True,False,156.0327953839906,114.51089986483865,False,False,False,False,0,0,0,0,0.0
440,2023-04-11 09:31:00-04:00,20230411093100,26.372,25.852,26.682,25.732,104260808,2788616960.0,0.498,0.68,False,False,95.26476427753107,False,False,84.38859403779121,-0.3551631665433348,False,True,158.75994275317444,114.03778299478545,False,False,False,False,0,0,0,0,0.0
441,2023-04-12 09:31:00-04:00,20230412093100,26.352,25.142,26.862,24.932,174019312,4654304768.0,0.513,0.594,False,False,93.1859409764607,False,False,82.6344805404125,-1.754113497378711,False,True,145.30366381801235,93.81198194935065,False,False,False,False,0,0,0,0,0.0
442,2023-04-13 09:31:00-04:00,20230413093100,25.542,26.642,26.747,25.142,123761544,3362920960.0,0.547,0.598,False,False,94.58984050575964,False,False,83.0037190535474,0.36923851313490275,True,False,159.50226896849816,110.24703400214236,False,False,False,False,0,0,0,0,0.0
443,2023-04-14 09:31:00-04:00,20230414093100,26.217,26.482,26.922,25.718,142666080,3876370176.0,0.577,0.584,False,False,95.43499056286561,False,False,83.86138465032639,0.8576655967789861,True,False,162.9845291226291,114.32086739062197,False,False,False,False,0,0,0,0,0.0
444,2023-04-17 09:31:00-04:00,20230417093100,26.362,26.512,26.662,25.832,114308904,3095913472.0,0.605,0.568,False,False,96.2007369742872,False,False,84.97655320260394,1.1151685522775523,True,False,159.96297431318106,108.90611193545152,False,False,False,False,0,0,0,0,0.0
445,2023-04-18 09:31:00-04:00,20230418093100,27.082,26.532,27.192,26.212,106414944,2936647168.0,0.631,0.549,False,False,96.87338205855372,False,False,86.17231221028209,1.1957590076781486,True,False,166.50096020434444,116.12675661512286,False,False,False,False,0,0,0,0,0.0
446,2023-04-19 09:31:00-04:00,20230419093100,25.882,26.472,26.75,25.762,95925344,2593403648.0,0.654,0.523,False,False,97.28641637808335,False,False,87.23240214789111,1.0600899376090211,True,False,155.0552573741447,100.59792650088755,False,False,False,False,0,0,0,0,0.0
447,2023-04-20 09:31:00-04:00,20230420093100,25.682,25.832,26.582,25.492,136847568,3695583488.0,0.667,0.464,False,False,96.18842693326044,False,False,87.14869906446067,-0.08370308343043575,False,True,142.17428361414161,84.14150916683471,False,False,False,False,0,0,0,0,0.0
448,2023-04-21 09:31:00-04:00,20230421093100,25.712,25.882,26.092,25.262,114444048,3058951168.0,0.679,0.414,False,False,95.26891184919239,False,False,86.7788962255554,-0.3698028389052723,False,True,133.21779175750697,73.00137887998714,False,True,False,False,0,1,0,0,0.0
449,2023-04-24 09:31:00-04:00,20230424093100,25.822,25.722,26.166,25.162,107645384,2849682176.0,0.688,0.361,False,False,94.04808716368672,False,True,86.09366214704843,-0.6852340785069657,False,True,128.9238640979633,70.25318435589729,False,False,False,False,0,0,0,0,0.0
450,2023-04-25 09:31:00-04:00,20230425093100,25.292,24.212,25.472,24.182,138288048,3570557440.0,0.676,0.237,False,False,89.58278799867392,False,False,82.96312492206548,-3.130537224982959,False,True,98.58787950745501,30.122295032640583,False,False,False,False,0,0,0,0,0.0
451,2023-04-26 09:31:00-04:00,20230426093100,25.032,24.632,25.402,24.527,124862304,3209231616.0,0.669,0.159,False,False,86.49271505292359,False,False,79.98067477752798,-2.982450144537495,False,True,102.99227046780798,37.85010133222476,False,False,False,False,0,0,0,0,0.0
452,2023-04-27 09:31:00-04:00,20230427093100,25.572,26.702,27.332,25.182,127815632,3473912576.0,0.69,0.204,False,False,88.27716815656379,False,False,80.66631037957507,0.6856356020470855,True,False,141.33445439430224,93.68729166168704,True,False,False,False,1,0,0,0,-0.03033480638154451
453,2023-04-28 09:31:00-04:00,20230428093100,26.652,27.262,27.362,26.352,130536064,3633032192.0,0.717,0.265,False,False,91.0738728236199,False,False,83.55770420324868,2.89139382367361,True,False,153.6201399931452,110.75520779191078,False,False,False,False,0,0,0,0,0.0
454,2023-05-01 09:31:00-04:00,20230501093100,27.152,27.182,27.542,26.892,89001264,2508833024.0,0.741,0.305,False,False,93.35630284415967,False,False,86.97140629874134,3.413702095492667,True,False,155.8046523246082,113.09367755923287,False,False,False,False,0,0,0,0,0.0
455,2023-05-02 09:31:00-04:00,20230502093100,27.152,26.432,27.292,25.992,124656032,3396762368.0,0.752,0.294,False,False,93.69791938869804,False,False,88.7638083004468,1.7924020017054545,True,False,136.48703431340866,87.55050318558567,False,False,False,False,0,0,0,0,0.0
456,2023-05-03 09:31:00-04:00,20230503093100,26.512,25.892,27.122,25.592,170133776,4682349568.0,0.755,0.253,False,False,92.7722957172233,False,False,88.73882352026526,-0.0249847801815406,False,True,124.51545335509505,72.07746921487517,False,True,False,False,0,1,0,0,0.0
457,2023-05-04 09:31:00-04:00,20230504093100,25.792,25.592,26.192,25.322,121310840,3235509248.0,0.754,0.202,False,False,91.24880345346887,False,True,86.66626998309647,-2.072553537168787,False,True,109.88962151315621,53.156630821865264,False,False,False,False,0,0,0,0,0.0
458,2023-05-05 09:31:00-04:00,20230505093100,26.132,27.222,27.463,25.842,97801632,2711595264.0,0.773,0.244,False,False,93.45504955728552,False,False,87.63409657749698,0.9678265944005062,True,False,135.18722639691478,89.14371801550396,True,False,False,False,1,0,0,0,0.5120123429579015
459,2023-05-08 09:31:00-04:00,20230508093100,27.112,27.452,27.541,26.842,75738464,2115436928.0,0.794,0.286,False,False,95.89460468051271,False,False,90.22907994714186,2.594983369644879,True,False,142.90358720874124,99.7743825442706,False,False,False,False,0,0,0,0,0.0
460,2023-05-09 09:31:00-04:00,20230509093100,26.997,26.902,27.272,26.822,64840736,1797678848.0,0.806,0.287,False,False,96.81703527195617,False,False,91.42411294110084,1.1950329939589892,True,False,133.65216509737402,87.84431165474365,False,False,False,False,0,0,0,0,0.0
461,2023-05-10 09:31:00-04:00,20230510093100,27.532,27.802,28.022,26.512,151550960,4319612416.0,0.829,0.33,False,False,98.65948409836875,False,False,93.6662975858303,2.2421846447294627,True,False,141.6718238101357,100.04932147130744,False,False,False,False,0,0,0,0,0.0
462,2023-05-11 09:31:00-04:00,20230511093100,27.917,28.042,28.192,27.507,97341456,2810906112.0,0.853,0.372,False,False,100.41262286836522,False,False,96.26214228118349,2.595844695353179,True,False,149.85188700830042,112.85787711161385,False,False,False,False,0,0,0,0,0.0
463,2023-05-12 09:31:00-04:00,20230512093100,28.192,27.742,28.342,27.182,105381712,3015732480.0,0.871,0.384,False,False,101.02178164707567,False,False,97.53814057767087,1.275998296487387,True,False,143.29112005612367,104.69103285114866,False,False,False,False,0,0,0,0,0.0
464,2023-05-15 09:31:00-04:00,20230515093100,27.862,28.182,28.247,27.452,86467632,2484668160.0,0.893,0.412,False,False,102.41315872574063,False,False,99.46133057225276,1.9231899945818896,True,False,145.1436489954584,109.06054832426861,False,False,False,False,0,0,0,0,0.0
465,2023-05-16 09:31:00-04:00,20230516093100,27.992,28.292,28.751,27.922,79663464,2328857344.0,0.914,0.433,False,False,102.8948684436167,False,False,100.67445140778153,1.2131208355287697,True,False,150.24025345841164,118.54003029378148,False,False,False,False,0,0,0,0,0.0
466,2023-05-17 09:31:00-04:00,20230517093100,28.562,29.342,29.492,28.256,101104632,3002351872.0,0.948,0.499,False,False,103.99914586328379,False,False,102.33498866989423,1.6605372621126975,True,False,162.8228105598282,139.83946638082818,False,False,False,False,0,0,0,0,0.0
467,2023-05-18 09:31:00-04:00,20230518093100,29.412,30.972,31.452,29.272,135933824,4256463872.0,1.001,0.629,False,False,104.32004813829005,False,False,103.47010687889077,1.1351182089965448,True,False,192.6826638389407,189.25154007384748,False,False,False,False,0,0,0,0,0.0
468,2023-05-19 09:31:00-04:00,20230519093100,31.042,30.752,31.272,30.467,99029200,3149469440.0,1.048,0.71,False,False,103.95764263370441,False,False,103.92128501598553,0.4511781370947574,True,False,193.381185480255,194.8121384345744,False,False,False,False,0,0,0,0,0.0
469,2023-05-22 09:31:00-04:00,20230522093100,30.692,31.082,31.362,30.542,83312360,2671148032.0,1.095,0.781,False,False,104.31113377231779,False,False,104.73131754177594,0.8100325257904046,True,False,191.707329138709,195.6197927370283,False,False,False,False,0,0,0,0,0.0
470,2023-05-23 09:31:00-04:00,20230523093100,30.572,29.842,31.152,29.752,106314968,3316227840.0,1.122,0.762,False,False,101.61572110337295,False,True,103.21965024032465,-1.5116673014512827,False,True,171.0875184776309,163.9832763308363,False,False,False,False,0,0,0,0,0.0
471,2023-05-24 09:31:00-04:00,20230524093100,29.282,29.342,30.862,28.782,117972536,3441566464.0,1.14,0.712,False,False,98.00027716370559,False,False,100.10895021886417,-3.110700021460488,False,True,155.00597870564852,139.3688434287029,False,False,False,False,0,0,0,0,0.0
472,2023-05-25 09:31:00-04:00,20230525093100,31.372,31.532,31.862,30.632,130873504,4228188672.0,1.185,0.777,False,False,98.9556711451024,False,False,100.16069411918096,0.051743900316793656,True,False,185.57751907347154,195.52285746469133,False,False,False,False,0,0,0,0,0.0
473,2023-05-26 09:31:00-04:00,20230526093100,31.822,33.992,34.3,31.402,126392240,4333703168.0,1.26,0.945,False,False,99.97698466585427,False,False,101.51572966494734,1.355035545766384,True,False,218.14255364400623,252.4340262226291,False,False,False,False,0,0,0,0,0.0
474,2023-05-30 09:31:00-04:00,20230530093100,35.322,34.482,35.752,34.052,135306368,4845983232.0,1.337,1.089,False,False,99.44003939010051,False,False,102.22870970187518,0.7129800369278314,True,False,241.40301752401098,288.3190592614958,False,False,False,False,0,0,0,0,0.0
475,2023-05-31 09:31:00-04:00,20230531093100,33.982,33.762,34.582,33.422,105144464,3672046336.0,1.398,1.15,False,False,97.82423132145212,False,False,101.8420419487069,-0.3866677531682683,False,True,218.63554335751502,243.3350046935328,False,False,False,False,0,0,0,0,0.0
476,2023-06-01 09:31:00-04:00,20230601093100,33.752,35.022,35.442,33.432,108379600,3824851456.0,1.472,1.248,False,False,98.20422060604454,False,False,102.62473553623735,0.7826935875304457,True,False,226.21925316301798,246.61118938892602,False,False,False,False,0,0,0,0,0.0
477,2023-06-02 09:31:00-04:00,20230602093100,35.572,35.832,36.185,35.033,108252776,3960675840.0,1.551,1.351,False,False,99.15892863270744,False,False,104.21034061211002,1.5856050758726639,True,False,239.81442449172243,254.96288996108362,False,False,False,False,0,0,0,0,0.0
478,2023-06-05 09:31:00-04:00,20230605093100,35.772,35.912,36.702,35.472,103130936,3829902592.0,1.625,1.417,False,False,99.33740457145811,False,False,105.51199776222496,1.3016571501149485,True,False,239.8272319074924,240.06592075874136,False,False,False,False,0,0,0,0,0.0
479,2023-06-06 09:31:00-04:00,20230606093100,35.702,35.872,36.162,35.312,79754512,2930577408.0,1.694,1.448,False,False,99.40671993190699,False,False,106.58160738873514,1.0696096265101716,True,False,229.25736276947967,212.8593936701375,False,False,False,False,0,0,0,0,0.0
480,2023-06-07 09:31:00-04:00,20230607093100,35.952,33.992,36.562,33.787,114242720,4077929728.0,1.732,1.356,False,False,96.57055458429087,False,False,105.37331684983845,-1.2082905388966907,False,True,206.06973755754896,172.50383373821646,False,False,False,False,0,0,0,0,0.0
481,2023-06-08 09:31:00-04:00,20230608093100,34.032,35.192,35.412,33.682,94076944,3364893440.0,1.782,1.329,False,False,95.85071567296049,False,False,104.81726121325191,-0.5560556365865352,False,True,201.24592860404985,159.3632700334351,False,False,False,False,0,0,0,0,0.0
482,2023-06-09 09:31:00-04:00,20230609093100,35.692,35.632,36.62,35.042,103972016,3834208512.0,1.834,1.313,False,False,95.86013063159834,False,False,105.00007979663197,0.18281858338005463,True,False,213.39964910323621,169.76673413381098,False,False,False,False,0,0,0,0,0.0
483,2023-06-12 09:31:00-04:00,20230612093100,36.162,37.502,37.782,35.862,77977888,2895158528.0,1.907,1.381,False,False,97.08858163781022,False,False,106.38180896092192,1.3817291642899505,True,False,228.84899443245092,183.36071500987026,False,False,False,False,0,0,0,0,0.0
484,2023-06-13 09:31:00-04:00,20230613093100,38.382,38.362,38.802,37.362,133267144,5180583424.0,1.986,1.461,False,False,97.98078892273969,False,False,107.97268679456046,1.5908778336385438,True,False,240.42357811506642,191.32117305451862,False,False,False,False,0,0,0,0,0.0
485,2023-06-14 09:31:00-04:00,20230614093100,38.362,39.202,39.522,37.447,152656480,6047132672.0,2.07,1.548,False,False,98.93009513308559,False,False,109.65795995865838,1.6852731640979215,True,False,241.64673331112746,187.2455078584783,False,False,False,False,0,0,0,0,0.0
486,2023-06-15 09:31:00-04:00,20230615093100,38.752,40.612,41.099,38.162,127937000,5202799104.0,2.167,1.669,False,False,99.60103415315146,False,False,111.10183167694385,1.4438717182854646,True,False,253.17473505771758,195.15455681738763,False,False,False,False,0,0,0,0,0.0
487,2023-06-16 09:31:00-04:00,20230616093100,41.422,39.812,41.432,39.712,112405208,4654330880.0,2.245,1.699,False,False,98.9298558830533,False,False,111.35365545124108,0.251823774297236,True,False,250.74365565513682,187.08169332757666,False,False,False,False,0,0,0,0,0.0
488,2023-06-20 09:31:00-04:00,20230620093100,39.302,39.612,40.081,38.632,84124888,3396830464.0,2.315,1.691,False,False,98.08662400023599,False,True,110.98629028839912,-0.3673651628419634,False,True,230.25655868112008,160.33988144216625,False,False,False,False,0,0,0,0,0.0
489,2023-06-21 09:31:00-04:00,20230621093100,39.22,37.99,39.68,37.655,99633328,3886338048.0,2.357,1.578,False,False,95.51668873200813,False,False,109.01098261285208,-1.9753076755470431,False,True,209.44827233479913,135.16095524985073,False,False,False,False,0,0,0,0,0.0
490,2023-06-22 09:31:00-04:00,20230622093100,37.51,39.28,39.49,37.38,105099632,4116900864.0,2.412,1.537,False,False,94.63841136711142,False,False,107.77921614742596,-1.2317664654261193,False,True,207.8568722525377,131.78268008200297,False,False,False,False,0,0,0,0,0.0
491,2023-06-23 09:31:00-04:00,20230623093100,37.97,38.09,38.84,37.525,112576216,4391069696.0,2.446,1.423,False,False,92.52332772993302,False,False,105.88909933865676,-1.8901168087691929,False,True,194.34063861030643,116.57403027934458,False,False,False,False,0,0,0,0,0.0
492,2023-06-26 09:31:00-04:00,20230626093100,37.9,36.55,38.804,36.495,108450032,4139478016.0,2.455,1.236,False,False,88.921826878238,False,False,102.52680472031474,-3.3622946183420197,False,True,177.30797290135985,98.50211921636044,False,False,False,False,0,0,0,0,0.0
493,2023-06-27 09:31:00-04:00,20230627093100,36.985,38.4,38.635,36.77,97677016,3760176896.0,2.487,1.17,False,False,87.75756899914472,False,False,100.51923703361693,-2.0075676866978114,False,True,181.80995236329238,103.2509649785033,False,False,False,False,0,0,0,0,0.0
494,2023-06-28 09:31:00-04:00,20230628093100,37.81,38.64,39.265,37.74,108676264,4251570944.0,2.518,1.116,False,False,86.9855563860821,False,False,99.41065314078541,-1.1085838928315184,False,True,185.51645194613096,106.95626739258755,False,False,False,False,0,0,0,0,0.0
495,2023-06-29 09:31:00-04:00,20230629093100,38.5,38.37,39.13,37.82,99133224,3881527296.0,2.542,1.045,False,False,85.93059171880384,False,False,98.54842054939445,-0.8622325913909634,False,True,179.29454794808782,100.58577491138583,False,False,False,False,0,0,0,0,0.0
496,2023-06-30 09:31:00-04:00,20230630093100,39.54,40.14,40.47,38.69,92154384,3771746560.0,2.587,1.068,False,False,86.9357410440771,False,False,99.50791749652151,0.9594969471270645,True,False,191.72870381174008,113.92400564667898,False,False,False,False,0,0,0,0,0.0
497,2023-07-03 09:31:00-04:00,20230703093100,40.34,40.42,40.66,39.99,39934028,1643941376.0,2.63,1.087,False,False,88.15302057844855,False,False,101.31924060134128,1.8113231048197633,True,False,194.1477292139225,116.58034988418918,False,False,False,False,0,0,0,0,0.0
498,2023-07-05 09:31:00-04:00,20230705093100,39.86,40.39,40.97,39.57,69503672,2859142400.0,2.669,1.086,False,False,89.20255171991519,False,False,103.2618250729225,1.9425844715812275,True,False,188.55635369065521,110.92713379333665,False,False,False,False,0,0,0,0,0.0
499,2023-07-06 09:31:00-04:00,20230706093100,39.11,39.42,39.98,38.45,85236664,3383568896.0,2.69,1.021,False,False,88.98535175932244,False,False,104.03934785253992,0.7775227796174136,True,False,171.47310387263175,93.20200773431763,False,False,False,False,0,0,0,0,0.0
500,2023-07-07 09:31:00-04:00,20230707093100,39.33,39.01,40.385,38.93,84312424,3395675136.0,2.702,0.935,False,False,88.30321480521198,False,False,103.828406772195,-0.21094108034492365,False,True,169.54000070885454,91.8411760457954,False,False,False,False,0,0,0,0,0.0
501,2023-07-10 09:31:00-04:00,20230710093100,38.9,39.04,39.25,38.09,86006816,3406868480.0,2.712,0.858,False,False,87.72975369718165,False,False,103.16973305970338,-0.6586737124916198,False,True,157.8995868110413,80.27535918428366,False,False,False,False,0,0,0,0,0.0
